ID,Time,Market,Side,Order Type,Size,Price,Total,Fee,Fee Currency,TWAP
9044944268,2022-07-12T04:12:41.346198+00:00,ETH/USD,sell,Limit,0.001,1087.3,1.0873,0.00021746,USD,FALSE
9044867634,2022-07-12T04:03:43.433901+00:00,ETH/USD,sell,Limit,0.001,1085.4,1.0854,0.00021708,USD,FALSE
9044839238,2022-07-12T04:00:21.572324+00:00,ETH/USD,buy,Limit,0.001,1084.4,1.0844,2.00E-07,ETH,FALSE
9044827252,2022-07-12T03:59:05.532895+00:00,ETH/USD,sell,Limit,0.001,1085.6,1.0856,0.00021712,USD,FALSE
9044808903,2022-07-12T03:56:51.112270+00:00,ETH/USD,sell,Limit,0.001,1084.6,1.0846,0.00021692,USD,FALSE
9044776573,2022-07-12T03:52:37.980598+00:00,ETH/USD,buy,Limit,0.001,1083.5,1.0835,2.00E-07,ETH,FALSE
9044768347,2022-07-12T03:51:32.478577+00:00,ETH/USD,sell,Limit,0.001,1084.6,1.0846,0.00021692,USD,FALSE
9044715595,2022-07-12T03:44:53.372638+00:00,ETH/USD,sell,Limit,0.001,1083.3,1.0833,0.00021666,USD,FALSE
9044685542,2022-07-12T03:41:36.177376+00:00,ETH/USD,sell,Limit,0.001,1082.3,1.0823,0.00021646,USD,FALSE
9044631738,2022-07-12T03:36:00.714799+00:00,ETH/USD,buy,Limit,0.001,1081.2,1.0812,2.00E-07,ETH,FALSE
9044621329,2022-07-12T03:34:47.019220+00:00,ETH/USD,buy,Limit,0.001,1082.2,1.0822,2.00E-07,ETH,FALSE
9044596711,2022-07-12T03:32:08.066254+00:00,ETH/USD,sell,Limit,0.001,1083.2,1.0832,0.00021664,USD,FALSE
9044572375,2022-07-12T03:30:02.896532+00:00,ETH/USD,buy,Limit,0.001,1082.1,1.0821,2.00E-07,ETH,FALSE
9044559910,2022-07-12T03:28:42.187005+00:00,ETH/USD,sell,Limit,0.001,1083.1,1.0831,0.00021662,USD,FALSE
9044557337,2022-07-12T03:28:25.177559+00:00,ETH/USD,buy,Limit,0.001,1082.4,1.0824,2.00E-07,ETH,FALSE
9044534334,2022-07-12T03:25:27.561510+00:00,ETH/USD,sell,Limit,0.001,1083.4,1.0834,0.00021668,USD,FALSE
9044522036,2022-07-12T03:23:59.529518+00:00,ETH/USD,sell,Limit,0.001,1082.3,1.0823,0.00021646,USD,FALSE
9044501949,2022-07-12T03:22:29.718102+00:00,ETH/USD,buy,Limit,0.001,1081.2,1.0812,2.00E-07,ETH,FALSE
9044500234,2022-07-12T03:22:14.323734+00:00,ETH/USD,buy,Limit,0.001,1082.7,1.0827,2.00E-07,ETH,FALSE
9044480514,2022-07-12T03:19:46.975771+00:00,ETH/USD,buy,Limit,0.001,1083.8,1.0838,2.00E-07,ETH,FALSE
9044455650,2022-07-12T03:16:34.301361+00:00,ETH/USD,sell,Limit,0.001,1085.2,1.0852,0.00021704,USD,FALSE
9044430387,2022-07-12T03:13:53.660401+00:00,ETH/USD,buy,Limit,0.001,1084.2,1.0842,2.00E-07,ETH,FALSE
9044424234,2022-07-12T03:13:14.832217+00:00,ETH/USD,buy,Limit,0.001,1085,1.085,2.00E-07,ETH,FALSE
9044404154,2022-07-12T03:10:48.721081+00:00,ETH/USD,sell,Limit,0.001,1086.2,1.0862,0.00021724,USD,FALSE
9044374613,2022-07-12T03:07:15.118541+00:00,ETH/USD,sell,Limit,0.001,1084.8,1.0848,0.00021696,USD,FALSE
9044369043,2022-07-12T03:06:47.031861+00:00,ETH/USD,sell,Limit,0.001,1083.8,1.0838,0.00021676,USD,FALSE
9044363635,2022-07-12T03:06:26.489492+00:00,ETH/USD,sell,Limit,0.001,1082.6,1.0826,0.00075782,USD,FALSE
9044360324,2022-07-12T03:06:24.419049+00:00,ETH/USD,buy,Limit,0.001,1081.9,1.0819,2.00E-07,ETH,FALSE
9044353841,2022-07-12T03:06:06.904760+00:00,ETH/USD,buy,Limit,0.001,1083,1.083,2.00E-07,ETH,FALSE
9044347927,2022-07-12T03:05:41.214748+00:00,ETH/USD,buy,Limit,0.001,1083.4,1.0834,2.00E-07,ETH,FALSE
9044343129,2022-07-12T03:05:32.401907+00:00,ETH/USD,buy,Limit,0.001,1085.2,1.0852,2.00E-07,ETH,FALSE
9044340035,2022-07-12T03:05:20.294354+00:00,ETH/USD,buy,Limit,0.001,1086.3,1.0863,2.00E-07,ETH,FALSE
9044334638,2022-07-12T03:04:38.890072+00:00,ETH/USD,buy,Limit,0.001,1087.1,1.0871,2.00E-07,ETH,FALSE
9044329946,2022-07-12T03:04:13.249001+00:00,ETH/USD,buy,Limit,0.001,1088.1,1.0881,2.00E-07,ETH,FALSE
9044305354,2022-07-12T03:00:48.502412+00:00,ETH/USD,sell,Limit,0.001,1089.4,1.0894,0.00021788,USD,FALSE
9044302352,2022-07-12T03:00:30.214114+00:00,ETH/USD,buy,Limit,0.001,1088.3,1.0883,2.00E-07,ETH,FALSE
9044297019,2022-07-12T03:00:09.397806+00:00,ETH/USD,buy,Limit,0.001,1089.3,1.0893,2.00E-07,ETH,FALSE
9044292816,2022-07-12T02:59:43.535103+00:00,ETH/USD,sell,Limit,0.001,1090,1.09,0.000218,USD,FALSE
9044271921,2022-07-12T02:56:17.474905+00:00,ETH/USD,buy,Limit,0.001,1089.1,1.0891,2.00E-07,ETH,FALSE
9044232277,2022-07-12T02:52:15.702003+00:00,ETH/USD,sell,Limit,0.001,1089.8,1.0898,0.00021796,USD,FALSE
9044178025,2022-07-12T02:44:56.318670+00:00,ETH/USD,buy,Limit,0.001,1088.8,1.0888,2.00E-07,ETH,FALSE
9044173810,2022-07-12T02:44:25.510606+00:00,ETH/USD,sell,Limit,0.001,1089.9,1.0899,0.00021798,USD,FALSE
9044154604,2022-07-12T02:42:12.927319+00:00,ETH/USD,buy,Limit,0.001,1088.8,1.0888,2.00E-07,ETH,FALSE
9044153691,2022-07-12T02:42:12.698818+00:00,ETH/USD,buy,Limit,0.001,1089,1.089,2.00E-07,ETH,FALSE
9044143633,2022-07-12T02:41:13.759752+00:00,ETH/USD,buy,Limit,0.017,1090,18.53,0.0000034,ETH,FALSE
9044140538,2022-07-12T02:41:11.457154+00:00,ETH/USD,buy,Limit,0.001,1091.2,1.0912,2.00E-07,ETH,FALSE
9044122236,2022-07-12T02:39:11.776373+00:00,ETH/USD,sell,Limit,0.001,1092.3,1.0923,0.00021846,USD,FALSE
9044078911,2022-07-12T02:34:01.502748+00:00,ETH/USD,sell,Limit,0.001,1091.1,1.0911,0.00021822,USD,FALSE
9044071402,2022-07-12T02:32:55.318814+00:00,ETH/USD,buy,Limit,0.001,1089.9,1.0899,2.00E-07,ETH,FALSE
9044065279,2022-07-12T02:32:17.789982+00:00,ETH/USD,sell,Limit,0.001,1091,1.091,0.0002182,USD,FALSE
9044053144,2022-07-12T02:30:59.118910+00:00,ETH/USD,buy,Limit,0.001,1090.2,1.0902,2.00E-07,ETH,FALSE
9044001932,2022-07-12T02:25:09.028661+00:00,ETH/USD,buy,Limit,0.001,1091.4,1.0914,2.00E-07,ETH,FALSE
9043994130,2022-07-12T02:24:30.887400+00:00,ETH/USD,sell,Limit,0.001,1092.5,1.0925,0.0002185,USD,FALSE
9043987742,2022-07-12T02:24:12.894056+00:00,ETH/USD,sell,Limit,0.001,1091.5,1.0915,0.0002183,USD,FALSE
9043871703,2022-07-12T02:09:17.737068+00:00,ETH/USD,buy,Limit,0.001,1090.3,1.0903,2.00E-07,ETH,FALSE
9043840450,2022-07-12T02:04:57.475027+00:00,ETH/USD,sell,Limit,0.001,1091.5,1.0915,0.0002183,USD,FALSE
9043777675,2022-07-12T01:58:42.536663+00:00,ETH/USD,sell,Limit,0.001,1090.5,1.0905,0.0002181,USD,FALSE
9043747424,2022-07-12T01:54:23.214331+00:00,ETH/USD,buy,Limit,0.001,1089.6,1.0896,2.00E-07,ETH,FALSE
9043710128,2022-07-12T01:49:08.784911+00:00,ETH/USD,sell,Limit,0.001,1090.7,1.0907,0.00021814,USD,FALSE
9043686096,2022-07-12T01:46:31.461285+00:00,ETH/USD,buy,Limit,0.001,1089.8,1.0898,2.00E-07,ETH,FALSE
9043676459,2022-07-12T01:46:20.126762+00:00,ETH/USD,buy,Limit,0.001,1091.2,1.0912,2.00E-07,ETH,FALSE
9043661070,2022-07-12T01:44:28.645331+00:00,ETH/USD,buy,Limit,0.001,1092.2,1.0922,2.00E-07,ETH,FALSE
9043639649,2022-07-12T01:41:45.230432+00:00,ETH/USD,sell,Limit,0.001,1093.3,1.0933,0.00021866,USD,FALSE
9043618134,2022-07-12T01:38:58.005749+00:00,ETH/USD,sell,Limit,0.001,1092.5,1.0925,0.0002185,USD,FALSE
9043603944,2022-07-12T01:37:07.451362+00:00,ETH/USD,buy,Limit,0.001,1091.5,1.0915,2.00E-07,ETH,FALSE
9043596681,2022-07-12T01:36:21.576016+00:00,ETH/USD,sell,Limit,0.001,1092.5,1.0925,0.0002185,USD,FALSE
9043567301,2022-07-12T01:33:25.044692+00:00,ETH/USD,sell,Limit,0.001,1091.9,1.0919,0.00021838,USD,FALSE
9043565936,2022-07-12T01:33:11.123565+00:00,ETH/USD,buy,Limit,0.001,1090.5,1.0905,2.00E-07,ETH,FALSE
9043555316,2022-07-12T01:32:40.554052+00:00,ETH/USD,sell,Limit,0.001,1091.2,1.0912,0.00021824,USD,FALSE
9043551639,2022-07-12T01:32:21.143510+00:00,ETH/USD,sell,Limit,0.001,1090,1.09,0.000218,USD,FALSE
9043528953,2022-07-12T01:30:08.439478+00:00,ETH/USD,sell,Limit,0.001,1089.2,1.0892,0.00021784,USD,FALSE
9043525972,2022-07-12T01:29:47.786689+00:00,ETH/USD,sell,Limit,0.001,1088.2,1.0882,0.00021764,USD,FALSE
9043466503,2022-07-12T01:21:54.143708+00:00,ETH/USD,sell,Limit,0.001,1087.2,1.0872,0.00021744,USD,FALSE
9043454186,2022-07-12T01:20:23.925092+00:00,ETH/USD,buy,Limit,0.001,1086.3,1.0863,2.00E-07,ETH,FALSE
9043450990,2022-07-12T01:20:09.217629+00:00,ETH/USD,buy,Limit,0.001,1087.4,1.0874,2.00E-07,ETH,FALSE
9043421198,2022-07-12T01:16:47.983134+00:00,ETH/USD,sell,Limit,0.001,1088.2,1.0882,0.00021764,USD,FALSE
9043417102,2022-07-12T01:16:19.605916+00:00,ETH/USD,buy,Limit,0.001,1087.2,1.0872,2.00E-07,ETH,FALSE
9043387542,2022-07-12T01:13:02.813391+00:00,ETH/USD,sell,Limit,0.001,1088.2,1.0882,0.00021764,USD,FALSE
9043382726,2022-07-12T01:12:22.552225+00:00,ETH/USD,sell,Limit,0.001,1086.9,1.0869,0.00021738,USD,FALSE
9043377253,2022-07-12T01:11:54.788839+00:00,ETH/USD,buy,Limit,0.001,1085.8,1.0858,2.00E-07,ETH,FALSE
9043365298,2022-07-12T01:10:50.228240+00:00,ETH/USD,buy,Limit,0.001,1087.3,1.0873,2.00E-07,ETH,FALSE
9043345469,2022-07-12T01:09:04.835055+00:00,ETH/USD,sell,Limit,0.001,1088.4,1.0884,0.00021768,USD,FALSE
9043343282,2022-07-12T01:08:52.126116+00:00,ETH/USD,buy,Limit,0.001,1087.4,1.0874,2.00E-07,ETH,FALSE
9043333766,2022-07-12T01:08:01.025504+00:00,ETH/USD,sell,Limit,0.001,1088.4,1.0884,0.00021768,USD,FALSE
9043326829,2022-07-12T01:07:08.929951+00:00,ETH/USD,buy,Limit,0.001,1087.7,1.0877,2.00E-07,ETH,FALSE
9043316322,2022-07-12T01:06:15.408511+00:00,ETH/USD,sell,Limit,0.001,1088.6,1.0886,0.00021772,USD,FALSE
9043301095,2022-07-12T01:04:23.861532+00:00,ETH/USD,sell,Limit,0.001,1087.8,1.0878,0.00021756,USD,FALSE
9043288611,2022-07-12T01:03:01.335671+00:00,ETH/USD,buy,Limit,0.001,1086.7,1.0867,2.00E-07,ETH,FALSE
9043272615,2022-07-12T01:01:51.372003+00:00,ETH/USD,sell,Limit,0.001,1087.5,1.0875,0.0002175,USD,FALSE
9043265974,2022-07-12T01:01:33.440764+00:00,ETH/USD,sell,Limit,0.001,1085.8,1.0858,0.00021716,USD,FALSE
9043243293,2022-07-12T00:59:59.550473+00:00,ETH/USD,buy,Limit,0.001,1084.8,1.0848,2.00E-07,ETH,FALSE
9043229202,2022-07-12T00:58:20.322437+00:00,ETH/USD,sell,Limit,0.001,1085.9,1.0859,0.00021718,USD,FALSE
9043218733,2022-07-12T00:57:18.647541+00:00,ETH/USD,sell,Limit,0.001,1084.6,1.0846,0.00021692,USD,FALSE
9043206568,2022-07-12T00:56:23.277593+00:00,ETH/USD,buy,Limit,0.001,1083.6,1.0836,2.00E-07,ETH,FALSE
9043184760,2022-07-12T00:54:37.648112+00:00,ETH/USD,sell,Limit,0.001,1084.6,1.0846,0.00021692,USD,FALSE
9043167718,2022-07-12T00:53:47.829689+00:00,ETH/USD,buy,Limit,0.001,1084.3,1.0843,2.00E-07,ETH,FALSE
9043164042,2022-07-12T00:53:44.244818+00:00,ETH/USD,buy,Limit,0.001,1085.8,1.0858,2.00E-07,ETH,FALSE
9043156361,2022-07-12T00:53:02.117557+00:00,ETH/USD,buy,Limit,0.001,1086.7,1.0867,2.00E-07,ETH,FALSE
9043144673,2022-07-12T00:51:59.882603+00:00,ETH/USD,buy,Limit,0.001,1087.7,1.0877,2.00E-07,ETH,FALSE
9043137523,2022-07-12T00:51:15.478137+00:00,ETH/USD,sell,Limit,0.001,1088.6,1.0886,0.00021772,USD,FALSE
9043125439,2022-07-12T00:50:14.092929+00:00,ETH/USD,buy,Limit,0.001,1088.1,1.0881,2.00E-07,ETH,FALSE
9043115458,2022-07-12T00:49:41.914856+00:00,ETH/USD,buy,Limit,0.001,1089.9,1.0899,2.00E-07,ETH,FALSE
9043109978,2022-07-12T00:49:19.048871+00:00,ETH/USD,buy,Limit,0.001,1091,1.091,2.00E-07,ETH,FALSE
9043093510,2022-07-12T00:47:48.721210+00:00,ETH/USD,sell,Limit,0.001,1092,1.092,0.0002184,USD,FALSE
9043086256,2022-07-12T00:47:04.517861+00:00,ETH/USD,buy,Limit,0.001,1091.1,1.0911,2.00E-07,ETH,FALSE
9043069581,2022-07-12T00:45:47.957634+00:00,ETH/USD,sell,Limit,0.001,1092.2,1.0922,0.00021844,USD,FALSE
9043062096,2022-07-12T00:45:34.760420+00:00,ETH/USD,sell,Limit,0.001,1090.8,1.0908,0.00021816,USD,FALSE
9043057788,2022-07-12T00:45:29.357163+00:00,ETH/USD,sell,Limit,0.001,1088.9,1.0889,0.00021778,USD,FALSE
9043052274,2022-07-12T00:45:10.050473+00:00,ETH/USD,sell,Limit,0.001,1087.9,1.0879,0.00021758,USD,FALSE
9043049980,2022-07-12T00:45:01.683991+00:00,ETH/USD,buy,Limit,0.001,1087.3,1.0873,2.00E-07,ETH,FALSE
9043041117,2022-07-12T00:44:12.438973+00:00,ETH/USD,sell,Limit,0.001,1088.1,1.0881,0.00021762,USD,FALSE
9043034380,2022-07-12T00:43:33.570730+00:00,ETH/USD,buy,Limit,0.001,1087.1,1.0871,2.00E-07,ETH,FALSE
9043030657,2022-07-12T00:43:10.295081+00:00,ETH/USD,sell,Limit,0.001,1088.2,1.0882,0.00021764,USD,FALSE
9043026853,2022-07-12T00:43:00.320414+00:00,ETH/USD,buy,Limit,0.001,1087,1.087,2.00E-07,ETH,FALSE
9043022118,2022-07-12T00:42:47.433597+00:00,ETH/USD,buy,Limit,0.001,1087.9,1.0879,2.00E-07,ETH,FALSE
9043014618,2022-07-12T00:42:12.612720+00:00,ETH/USD,buy,Limit,0.001,1089.1,1.0891,2.00E-07,ETH,FALSE
9042996992,2022-07-12T00:40:52.156663+00:00,ETH/USD,buy,Limit,0.001,1090.3,1.0903,2.00E-07,ETH,FALSE
9042981854,2022-07-12T00:39:59.049349+00:00,ETH/USD,sell,Limit,0.001,1091.3,1.0913,0.00021826,USD,FALSE
9042966926,2022-07-12T00:38:57.508879+00:00,ETH/USD,sell,Limit,0.001,1090.3,1.0903,0.00021806,USD,FALSE
9042951312,2022-07-12T00:37:41.639012+00:00,ETH/USD,buy,Limit,0.001,1089.9,1.0899,2.00E-07,ETH,FALSE
9042945845,2022-07-12T00:37:26.208742+00:00,ETH/USD,sell,Limit,0.001,1090.7,1.0907,0.00021814,USD,FALSE
9042931181,2022-07-12T00:36:45.268625+00:00,ETH/USD,sell,Limit,0.001,1089.5,1.0895,0.0002179,USD,FALSE
9042913718,2022-07-12T00:35:16.599522+00:00,ETH/USD,sell,Limit,0.001,1088.5,1.0885,0.0002177,USD,FALSE
9042853323,2022-07-12T00:31:25.408343+00:00,ETH/USD,buy,Limit,0.001,1087.5,1.0875,2.00E-07,ETH,FALSE
9042847244,2022-07-12T00:31:05.066891+00:00,ETH/USD,sell,Limit,0.001,1088.6,1.0886,0.00021772,USD,FALSE
9042843873,2022-07-12T00:30:58.904743+00:00,ETH/USD,sell,Limit,0.001,1087.4,1.0874,0.00021748,USD,FALSE
9042838592,2022-07-12T00:30:47.288703+00:00,ETH/USD,buy,Limit,0.001,1086.6,1.0866,2.00E-07,ETH,FALSE
9042835259,2022-07-12T00:30:44.500609+00:00,ETH/USD,buy,Limit,0.001,1088,1.088,2.00E-07,ETH,FALSE
9042830699,2022-07-12T00:30:26.774501+00:00,ETH/USD,buy,Limit,0.001,1089.2,1.0892,2.00E-07,ETH,FALSE
9042816854,2022-07-12T00:29:23.865921+00:00,ETH/USD,sell,Limit,0.001,1090.2,1.0902,0.00021804,USD,FALSE
9042804629,2022-07-12T00:28:27.676126+00:00,ETH/USD,sell,Limit,0.001,1089.1,1.0891,0.00021782,USD,FALSE
9042795976,2022-07-12T00:28:21.846289+00:00,ETH/USD,buy,Limit,0.001,1088.3,1.0883,2.00E-07,ETH,FALSE
9042779925,2022-07-12T00:27:29.169236+00:00,ETH/USD,buy,Limit,0.001,1089.6,1.0896,2.00E-07,ETH,FALSE
9042769761,2022-07-12T00:26:17.193015+00:00,ETH/USD,sell,Limit,0.001,1090.8,1.0908,0.00021816,USD,FALSE
9042763553,2022-07-12T00:26:07.109442+00:00,ETH/USD,sell,Limit,0.001,1090.1,1.0901,0.00021802,USD,FALSE
9042755696,2022-07-12T00:25:52.382994+00:00,ETH/USD,buy,Limit,0.001,1088.3,1.0883,2.00E-07,ETH,FALSE
9042752162,2022-07-12T00:25:48.371300+00:00,ETH/USD,buy,Limit,0.001,1089.5,1.0895,2.00E-07,ETH,FALSE
9042748361,2022-07-12T00:25:35.883826+00:00,ETH/USD,buy,Limit,0.001,1090.6,1.0906,2.00E-07,ETH,FALSE
9042743354,2022-07-12T00:25:30.056073+00:00,ETH/USD,buy,Limit,0.001,1091.7,1.0917,2.00E-07,ETH,FALSE
9042711153,2022-07-12T00:22:18.677537+00:00,ETH/USD,sell,Limit,0.001,1092.6,1.0926,0.00021852,USD,FALSE
9042703999,2022-07-12T00:22:00.594099+00:00,ETH/USD,buy,Limit,0.001,1092.2,1.0922,2.00E-07,ETH,FALSE
9042688045,2022-07-12T00:20:35.431001+00:00,ETH/USD,sell,Limit,0.001,1093.3,1.0933,0.00021866,USD,FALSE
9042680971,2022-07-12T00:20:12.085036+00:00,ETH/USD,buy,Limit,0.001,1092.8,1.0928,2.00E-07,ETH,FALSE
9042677192,2022-07-12T00:19:46.813267+00:00,ETH/USD,sell,Limit,0.001,1093.8,1.0938,0.00021876,USD,FALSE
9042673861,2022-07-12T00:19:40.237850+00:00,ETH/USD,sell,Limit,0.001,1093.1,1.0931,0.00021862,USD,FALSE
9042670063,2022-07-12T00:19:29.554532+00:00,ETH/USD,buy,Limit,0.001,1092.3,1.0923,2.00E-07,ETH,FALSE
9042667857,2022-07-12T00:19:24.715757+00:00,ETH/USD,buy,Limit,0.001,1093.6,1.0936,2.00E-07,ETH,FALSE
9042662401,2022-07-12T00:18:52.877421+00:00,ETH/USD,buy,Limit,0.001,1095,1.095,2.00E-07,ETH,FALSE
9042636907,2022-07-12T00:17:28.040461+00:00,ETH/USD,sell,Limit,0.001,1095.9,1.0959,0.00021918,USD,FALSE
9042604550,2022-07-12T00:15:33.045715+00:00,ETH/USD,buy,Limit,0.001,1094.8,1.0948,2.00E-07,ETH,FALSE
9042592828,2022-07-12T00:14:28.199482+00:00,ETH/USD,buy,Limit,0.001,1095.9,1.0959,2.00E-07,ETH,FALSE
9042586709,2022-07-12T00:13:57.767051+00:00,ETH/USD,sell,Limit,0.001,1097.1,1.0971,0.00021942,USD,FALSE
9042561962,2022-07-12T00:12:00.808924+00:00,ETH/USD,sell,Limit,0.001,1096,1.096,0.0002192,USD,FALSE
9042520787,2022-07-12T00:08:11.189005+00:00,ETH/USD,sell,Limit,0.001,1094.5,1.0945,0.0002189,USD,FALSE
9042516485,2022-07-12T00:07:53.998741+00:00,ETH/USD,sell,Limit,0.001,1093.5,1.0935,0.0002187,USD,FALSE
9042498199,2022-07-12T00:07:00.894955+00:00,ETH/USD,buy,Limit,0.001,1092.7,1.0927,2.00E-07,ETH,FALSE
9042492748,2022-07-12T00:06:56.369161+00:00,ETH/USD,buy,Limit,0.001,1094.7,1.0947,2.00E-07,ETH,FALSE
9042487931,2022-07-12T00:06:35.346318+00:00,ETH/USD,sell,Limit,0.001,1095.7,1.0957,0.00021914,USD,FALSE
9042462960,2022-07-12T00:04:52.486514+00:00,ETH/USD,sell,Limit,0.001,1094.2,1.0942,0.00021884,USD,FALSE
9042455580,2022-07-12T00:04:16.490429+00:00,ETH/USD,buy,Limit,0.001,1093.9,1.0939,0.00076573,USD,FALSE
9042451164,2022-07-12T00:04:14.966665+00:00,ETH/USD,sell,Limit,0.001,1095.4,1.0954,0.00021908,USD,FALSE
9042450879,2022-07-12T00:04:10.202898+00:00,ETH/USD,sell,Limit,0.001,1094.2,1.0942,0.00021884,USD,FALSE
9042442676,2022-07-12T00:03:51.196726+00:00,ETH/USD,buy,Limit,0.001,1092.9,1.0929,2.00E-07,ETH,FALSE
9042424864,2022-07-12T00:03:08.160175+00:00,ETH/USD,buy,Limit,0.001,1093.7,1.0937,2.00E-07,ETH,FALSE
9042356332,2022-07-12T00:00:27.659880+00:00,ETH/USD,buy,Limit,0.001,1094.3,1.0943,2.00E-07,ETH,FALSE
9042332485,2022-07-11T23:58:48.720051+00:00,ETH/USD,buy,Limit,0.001,1095.4,1.0954,2.00E-07,ETH,FALSE
9042327235,2022-07-11T23:58:20.677649+00:00,ETH/USD,sell,Limit,0.001,1096.3,1.0963,0.00021926,USD,FALSE
9042319884,2022-07-11T23:57:23.202995+00:00,ETH/USD,buy,Limit,0.001,1095.6,1.0956,2.00E-07,ETH,FALSE
9042316278,2022-07-11T23:57:06.204295+00:00,ETH/USD,sell,Limit,0.001,1096.7,1.0967,0.00021934,USD,FALSE
9042314239,2022-07-11T23:56:58.412040+00:00,ETH/USD,sell,Limit,0.001,1095.7,1.0957,0.00021914,USD,FALSE
9042297788,2022-07-11T23:55:27.450426+00:00,ETH/USD,buy,Limit,0.001,1094.8,1.0948,2.00E-07,ETH,FALSE
9042284379,2022-07-11T23:54:04.056579+00:00,ETH/USD,buy,Limit,0.001,1095.8,1.0958,2.00E-07,ETH,FALSE
9042278832,2022-07-11T23:53:27.440393+00:00,ETH/USD,sell,Limit,0.001,1097,1.097,0.0002194,USD,FALSE
9042247689,2022-07-11T23:50:38.534279+00:00,ETH/USD,buy,Limit,0.001,1096.2,1.0962,2.00E-07,ETH,FALSE
9042240672,2022-07-11T23:50:19.584679+00:00,ETH/USD,buy,Limit,0.001,1097.3,1.0973,2.00E-07,ETH,FALSE
9042220024,2022-07-11T23:48:32.538898+00:00,ETH/USD,buy,Limit,0.001,1098.5,1.0985,2.00E-07,ETH,FALSE
9042215714,2022-07-11T23:48:14.040903+00:00,ETH/USD,sell,Limit,0.001,1099.4,1.0994,0.00021988,USD,FALSE
9042200403,2022-07-11T23:46:54.812288+00:00,ETH/USD,sell,Limit,0.001,1098.1,1.0981,0.00021962,USD,FALSE
9042193782,2022-07-11T23:46:34.299304+00:00,ETH/USD,buy,Limit,0.001,1097,1.097,2.00E-07,ETH,FALSE
9042168456,2022-07-11T23:44:12.599238+00:00,ETH/USD,buy,Limit,0.001,1098.3,1.0983,2.00E-07,ETH,FALSE
9042163472,2022-07-11T23:43:55.929501+00:00,ETH/USD,sell,Limit,0.001,1099.1,1.0991,0.00021982,USD,FALSE
9042130053,2022-07-11T23:40:18.022723+00:00,ETH/USD,buy,Limit,0.001,1098.2,1.0982,2.00E-07,ETH,FALSE
9042121226,2022-07-11T23:39:38.889896+00:00,ETH/USD,buy,Limit,0.001,1099.3,1.0993,2.00E-07,ETH,FALSE
9042112416,2022-07-11T23:39:00.290607+00:00,ETH/USD,sell,Limit,0.001,1100.5,1.1005,0.0002201,USD,FALSE
9042091665,2022-07-11T23:37:49.745399+00:00,ETH/USD,sell,Limit,0.001,1099.4,1.0994,0.00021988,USD,FALSE
9042086856,2022-07-11T23:37:29.434434+00:00,ETH/USD,sell,Limit,0.001,1098.3,1.0983,0.00021966,USD,FALSE
9042060770,2022-07-11T23:34:35.118318+00:00,ETH/USD,sell,Limit,0.001,1097.3,1.0973,0.00021946,USD,FALSE
9042049621,2022-07-11T23:33:36.285410+00:00,ETH/USD,sell,Limit,0.001,1096,1.096,0.0002192,USD,FALSE
9042036620,2022-07-11T23:32:18.096162+00:00,ETH/USD,buy,Limit,0.001,1095.1,1.0951,2.00E-07,ETH,FALSE
9042027554,2022-07-11T23:31:15.047360+00:00,ETH/USD,sell,Limit,0.001,1096,1.096,0.0002192,USD,FALSE
9042022109,2022-07-11T23:30:45.731458+00:00,ETH/USD,buy,Limit,0.001,1095.1,1.0951,2.00E-07,ETH,FALSE
9042009436,2022-07-11T23:29:43.045196+00:00,ETH/USD,sell,Limit,0.001,1096,1.096,0.0002192,USD,FALSE
9042004024,2022-07-11T23:29:16.722836+00:00,ETH/USD,sell,Limit,0.001,1094.8,1.0948,0.00021896,USD,FALSE
9041991197,2022-07-11T23:27:39.372675+00:00,ETH/USD,buy,Limit,0.001,1093.8,1.0938,2.00E-07,ETH,FALSE
9041978618,2022-07-11T23:26:39.205626+00:00,ETH/USD,sell,Limit,0.001,1095,1.095,0.000219,USD,FALSE
9041971394,2022-07-11T23:26:01.823580+00:00,ETH/USD,sell,Limit,0.001,1093.8,1.0938,0.00021876,USD,FALSE
9041969038,2022-07-11T23:25:48.656579+00:00,ETH/USD,buy,Limit,0.001,1092.8,1.0928,2.00E-07,ETH,FALSE
9041958394,2022-07-11T23:25:05.687998+00:00,ETH/USD,buy,Limit,0.001,1093.7,1.0937,2.00E-07,ETH,FALSE
9041924412,2022-07-11T23:21:31.836679+00:00,ETH/USD,buy,Limit,0.001,1095.3,1.0953,2.00E-07,ETH,FALSE
9041893153,2022-07-11T23:18:37.138196+00:00,ETH/USD,sell,Limit,0.001,1096.3,1.0963,0.00021926,USD,FALSE
9041889043,2022-07-11T23:18:20.555188+00:00,ETH/USD,buy,Limit,0.001,1095.4,1.0954,2.00E-07,ETH,FALSE
9041879823,2022-07-11T23:17:18.137301+00:00,ETH/USD,buy,Limit,0.001,1096.7,1.0967,2.00E-07,ETH,FALSE
9041874946,2022-07-11T23:16:54.180819+00:00,ETH/USD,sell,Limit,0.001,1097.4,1.0974,0.00021948,USD,FALSE
9041872661,2022-07-11T23:16:41.918081+00:00,ETH/USD,buy,Limit,0.001,1096.2,1.0962,2.00E-07,ETH,FALSE
9041867380,2022-07-11T23:16:21.719315+00:00,ETH/USD,buy,Limit,0.001,1097.3,1.0973,2.00E-07,ETH,FALSE
9041851533,2022-07-11T23:14:57.551935+00:00,ETH/USD,sell,Limit,0.001,1098.1,1.0981,0.00021962,USD,FALSE
